,NDOI,smscg,tide,X2_DIS
2/8/1967,47556.14093,1,6.939200401,56.1245646
2/9/1967,47559.92589,1,6.649400234,55.80720084
2/10/1967,47563.20128,1,6.125999928,55.49540472
2/11/1967,47566.24879,1,5.453299999,55.06744581
2/12/1967,47569.28316,1,4.631400108,54.91497655
2/13/1967,47572.49097,1,3.995399952,54.78800121
2/14/1967,47576.05776,1,3.482900143,53.64618481
2/15/1967,47580.19166,1,3.46239996,54.23046233
2/16/1967,47585.14971,1,3.66410017,54.39935981
2/17/1967,47591.2733,1,4.012000084,54.87419977
2/18/1967,47599.04207,1,4.53069973,55.45424564
2/19/1967,47609.16291,1,5.187999725,56.21925706
2/20/1967,47622.72661,1,5.934000015,56.24602236
2/21/1967,47641.50072,1,6.755199909,56.73261163
2/22/1967,47668.51561,1,7.423699856,57.41259119
2/23/1967,47709.3365,1,7.709400177,56.89305232
2/24/1967,47775.12155,1,7.627799988,57.93597608
2/25/1967,47891.03695,1,7.081999779,55.42743453
2/26/1967,48124.22161,1,6.024099827,55.2149862
2/27/1967,48707.74154,1,5.316599846,55.18812621
2/28/1967,50964.01096,1,5.5479002,55.20208313
3/1/1967,53351.48086,1,5.71999979,54.9950275
3/2/1967,54028.20568,1,5.704199791,55.07517023
3/3/1967,54310.05834,1,5.715199947,54.94663242
3/4/1967,54453.4816,1,5.712600231,54.89576758
3/5/1967,54536.03997,1,5.771800041,55.01592956
3/6/1967,54587.67393,1,5.903100014,54.89587418
3/7/1967,54621.91816,1,5.94810009,55.20975876
3/8/1967,54645.61074,1,5.993599892,54.92736858
3/9/1967,54662.50288,1,5.852200031,54.69126175
3/10/1967,54674.78523,1,5.536200047,54.82229647
3/11/1967,54683.79927,1,4.899799824,53.99868433
3/12/1967,54690.39497,1,4.328299999,53.9306119
3/13/1967,54695.12154,1,3.942700148,53.75688302
3/14/1967,54698.33355,1,4.248400211,53.77069973
3/15/1967,54700.25141,1,4.332300186,54.17150657
3/16/1967,54700.99508,1,4.394099712,53.99104005
3/17/1967,54700.60081,1,4.355600357,53.82961936
3/18/1967,54699.02496,1,4.429399967,54.18791012
3/19/1967,54696.1358,1,4.656000137,54.50967006
3/20/1967,54691.69077,1,5.066400051,54.74024246
3/21/1967,54685.2925,1,5.681300163,54.57684028
3/22/1967,54676.30926,1,6.240300179,54.84810856
3/23/1967,54663.73033,1,6.587599754,54.93105902
3/24/1967,54645.89357,1,6.666600227,54.38188283
3/25/1967,54619.9426,1,6.26060009,54.45214025
3/26/1967,54580.66122,1,5.889400005,54.53865921
3/27/1967,54517.71617,1,6.356399536,54.44775546
3/28/1967,54408.24027,1,6.689100266,54.58207201
3/29/1967,54192.984,1,6.848800182,54.40321792
3/30/1967,53676.04654,1,6.633600235,54.96511775
3/31/1967,51852.19507,1,6.153699875,54.9096212
4/1/1967,50060.63961,1,5.616500378,54.67368001
4/2/1967,49567.33453,1,5.195499897,54.75825902
4/3/1967,49364.55757,1,4.970300198,54.81437225
4/4/1967,49262.1009,1,4.903800011,54.93879834
4/5/1967,49203.33174,1,4.884200096,54.40891392
4/6/1967,49166.59465,1,4.697400093,54.7084951
4/7/1967,49142.15875,1,4.659900188,54.367796
4/8/1967,49125.12471,1,4.386800289,54.4778774
4/9/1967,49112.80711,1,4.567200184,54.55497656
4/10/1967,49103.63337,1,4.921700001,55.11187257
4/11/1967,49096.63213,1,5.269200325,54.99252422
4/12/1967,49091.17621,1,5.286399841,54.86865615
4/13/1967,49086.84483,1,5.413499832,55.28726043
4/14/1967,49083.34578,1,5.378899574,55.42834093
4/15/1967,49080.46921,1,5.188199997,55.71434994
4/16/1967,49078.05894,1,5.005400181,55.23365631
4/17/1967,49075.99374,1,4.952600002,55.88475314
4/18/1967,49074.17419,1,5.045899868,55.28474507
4/19/1967,49072.51244,1,5.200600147,54.92769534
4/20/1967,49070.92282,1,5.407999992,54.84769606
4/21/1967,49069.31108,1,5.572500229,55.16038154
4/22/1967,49067.5593,1,5.63929987,54.95135955
4/23/1967,49065.50056,1,6.429100037,55.2312817
4/24/1967,49062.87093,1,7.290200233,55.39868294
4/25/1967,49059.20807,1,7.74450016,55.32818513
4/26/1967,49053.6116,1,7.624699593,55.92456068
4/27/1967,49044.09559,1,7.552000046,56.03968307
4/28/1967,49025.48519,1,7.019199848,56.1776229
4/29/1967,48980.42208,1,6.248099804,55.46184554
4/30/1967,48816.97449,1,5.447100163,55.18672732
5/1/1967,48650.58013,1,4.727099895,54.60196944
5/2/1967,48603.35913,1,4.662400246,54.33380466
5/3/1967,48583.60686,1,4.561100006,54.29506268
5/4/1967,48573.44577,1,4.506100178,54.28345439
5/5/1967,48567.46243,1,4.245299816,54.2794573
5/6/1967,48563.56062,1,4.546800137,54.34731312
5/7/1967,48560.78543,1,5.139699936,54.83799389
5/8/1967,48558.64617,1,5.568500042,55.20869593
5/9/1967,48556.8642,1,6.014900208,55.57854154
5/10/1967,48555.26572,1,6.172100067,55.58070972
5/11/1967,48553.73109,1,6.298000336,55.70710461
5/12/1967,48552.16842,1,6.167600155,55.72058162
5/13/1967,48550.4982,1,6.1656003,55.7543866
5/14/1967,48548.64309,1,5.919199944,55.68818799
5/15/1967,48546.51967,1,5.601099968,55.64426455
5/16/1967,48544.03036,1,5.210499763,55.40225737
5/17/1967,48541.05386,1,5.068699837,54.92299575
5/18/1967,48537.4322,1,5.187200069,54.56078037
5/19/1967,48532.95206,1,5.288700104,54.48904055
5/20/1967,48527.31578,1,5.451900005,54.73324532
5/21/1967,48520.09459,1,6.616999626,55.21429983
5/22/1967,48510.6499,1,7.637000084,55.58527188
5/23/1967,48497.99421,1,8.167099953,56.21995161
5/24/1967,48480.53218,1,8.276199341,56.6374286
5/25/1967,48455.54723,1,8.080600739,56.5717169
5/26/1967,48418.10107,1,7.631099701,56.5890108
5/27/1967,48358.43244,1,7.184299946,56.36214901
5/28/1967,48254.96104,1,6.275300026,55.59390486
5/29/1967,48051.79425,1,5.312400341,55.46039186
5/30/1967,47564.15668,1,4.776400089,54.53801436
5/31/1967,45843.94283,1,4.524999619,54.47656859
6/1/1967,44154.10275,1,4.238599777,54.16006274
6/2/1967,43688.47847,1,4.04129982,54.50011138
6/3/1967,43496.58919,1,4.464400291,54.87226272
6/4/1967,43398.99658,1,5.234499931,55.56375112
6/5/1967,43342.23725,1,5.790800095,56.070488
6/6/1967,43305.82727,1,6.327000141,56.59375976
6/7/1967,43280.51712,1,6.674499989,57.33991267
6/8/1967,43261.59868,1,6.912400246,57.64429674
6/9/1967,43246.43208,1,7.020100117,57.67174228
6/10/1967,43233.40155,1,6.921700001,57.65767034
6/11/1967,43221.42528,1,6.773600101,57.44576273
6/12/1967,43209.70254,1,6.53249979,57.36964745
6/13/1967,43197.56923,1,5.960800171,56.33155287
6/14/1967,43184.40403,1,5.406799793,55.69732948
6/15/1967,43169.55544,1,5.321899891,55.58123901
6/16/1967,43152.27168,1,5.115799904,55.56296525
6/17/1967,43131.61854,1,5.286399841,55.66682819
6/18/1967,43106.3678,1,6.482500076,56.15305422
6/19/1967,43074.83085,1,7.427100182,56.89378228
6/20/1967,43034.59368,1,8.00549984,57.82969125
6/21/1967,42982.07232,1,8.309200287,58.25837374
6/22/1967,42911.72817,1,8.280599594,58.40911847
6/23/1967,42814.60465,1,7.950600147,58.47892667
6/24/1967,42675.41623,1,7.255199909,57.81727946
6/25/1967,42466.28376,1,6.921199799,57.159818
6/26/1967,42131.84231,1,6.015799999,56.30888647
6/27/1967,41548.88846,1,5.049499989,55.72376862
6/28/1967,40395.23169,1,4.60710001,55.56968972
6/29/1967,37588.76692,1,4.164500237,55.1969575
6/30/1967,27396.5081,1,3.734299898,55.23493801
7/1/1967,17020.36588,1,4.10710001,56.15411652
7/2/1967,14078.97966,1,4.772999763,58.74506025
7/3/1967,12853.48128,1,5.479199886,61.10045273
7/4/1967,12229.32509,1,6.098100185,63.30154096
7/5/1967,11869.37145,1,6.651400089,64.68342805
7/6/1967,11643.44886,1,7.114899635,65.7332016
7/7/1967,11492.67637,1,7.444900036,66.60580452
7/8/1967,11387.26451,1,7.504700184,67.11929298
7/9/1967,11310.82412,1,7.326900005,67.6944811
7/10/1967,11253.72877,1,7.130399704,67.83360549
7/11/1967,11210.01749,1,6.65719986,68.06774483
7/12/1967,11175.83279,1,5.719200134,68.35114633
7/13/1967,11148.5815,1,5.382599831,68.26835384
7/14/1967,11126.45917,1,5.008699894,68.56116947
7/15/1967,11108.16745,1,5.678299904,69.23087908
7/16/1967,11092.7385,1,6.077700138,70.30000579
7/17/1967,11079.42034,1,6.834400177,70.60739466
7/18/1967,11067.59709,1,7.386700153,71.40928554
7/19/1967,11056.72785,1,7.782999992,72.01716489
7/20/1967,11046.29268,1,7.885499954,72.63072932
7/21/1967,11035.73453,1,7.805799961,73.67958786
7/22/1967,11024.38321,1,7.382699966,73.90184569
7/23/1967,11011.33751,1,6.702300072,73.57834286
7/24/1967,10995.25864,1,6.325999737,73.08100513
7/25/1967,10973.97093,1,5.5072999,72.60770271
7/26/1967,10943.61468,1,4.589900017,72.53607371
7/27/1967,10896.65077,1,4.147199631,72.53442831
7/28/1967,10816.50133,1,3.532599926,72.31609408
7/29/1967,10660.32485,1,4.005700111,71.40158921
7/30/1967,10286.60369,1,4.320600033,72.10121265
7/31/1967,8969.357733,1,4.71600008,72.72341269
8/1/1967,7652.234658,1,5.354499817,73.60627107
8/2/1967,7278.903879,1,6.08550024,74.62189951
8/3/1967,7123.422092,1,6.723899841,75.75293688
8/4/1967,7044.315046,1,7.304599762,76.36683445
8/5/1967,6998.792611,1,7.580599785,77.46164201
8/6/1967,6970.338151,1,7.545100212,78.35889742
8/7/1967,6951.486027,1,7.274100304,78.81574271
8/8/1967,6938.465238,1,6.738500118,79.18398718
8/9/1967,6929.208071,1,5.989299774,79.35216372
8/10/1967,6922.508148,1,5.488099575,79.12759293
8/11/1967,6917.628078,1,5.194000244,78.78743804
8/12/1967,6914.10229,1,5.612100124,78.89915174
8/13/1967,6911.632023,1,6.038599968,79.32464037
8/14/1967,6910.027044,1,6.158400059,80.12800059
8/15/1967,6909.172738,1,6.575699806,80.4562244
8/16/1967,6909.012051,1,6.902400017,80.43882447
8/17/1967,6909.537153,1,7.079599857,80.48195963
8/18/1967,6910.788601,1,7.156400204,80.66356331
8/19/1967,6912.861857,1,6.92689991,80.99652788
8/20/1967,6915.922946,1,6.385200024,81.42367572
8/21/1967,6920.23782,1,5.852499962,81.72718258
8/22/1967,6926.224897,1,5.179600239,81.55878537
8/23/1967,6934.5501,1,4.555799961,81.08362604
8/24/1967,6946.305608,1,3.987799644,80.57834539
8/25/1967,6963.365791,1,3.77760005,80.37409484
8/26/1967,6989.151202,1,3.901200294,80.2770828
8/27/1967,7030.435744,1,4.100300312,80.2070506
8/28/1967,7102.207712,1,4.420099735,80.5641054
8/29/1967,7243.299877,1,4.573699951,80.48280607
8/30/1967,7582.10506,1,5.153800011,80.59883564
8/31/1967,8777.445899,1,5.897200108,80.84064549
9/1/1967,9951.607665,1,6.579699993,80.54187703
9/2/1967,10274.88455,1,6.989699841,80.53771938
9/3/1967,10407.72689,1,7.165400028,80.33045813
9/4/1967,10474.79178,1,6.998700142,80.47157508
9/5/1967,10513.19154,1,6.303299904,80.18707842
9/6/1967,10537.11376,1,5.873900414,80.07380867
9/7/1967,10552.92969,1,5.668100357,80.02849405
9/8/1967,10563.84263,1,6.018000126,79.61191061
9/9/1967,10571.60314,1,6.105199814,79.80444912
9/10/1967,10577.23022,1,6.04640007,79.5146631
9/11/1967,10581.34592,1,5.97300005,79.0536426
9/12/1967,10584.34287,1,5.802899837,78.82113094
9/13/1967,10586.47332,1,5.970000267,78.54120791
9/14/1967,10587.89838,1,6.11439991,78.15827984
9/15/1967,10588.71564,1,6.1875,77.93084508
9/16/1967,10588.97428,1,6.038199902,77.68258085
9/17/1967,10588.68159,1,5.66989994,77.45794188
9/18/1967,10587.80288,1,5.173500061,77.33469899
9/19/1967,10586.25442,1,4.722700119,77.54641733
9/20/1967,10583.88702,1,4.397199631,77.69765878
9/21/1967,10580.45484,1,4.589299679,77.24216916
9/22/1967,10575.55754,1,4.618400097,76.62647674
9/23/1967,10568.5301,1,4.562700272,76.24714814
9/24/1967,10558.22217,1,4.465499878,76.03133023
9/25/1967,10542.52158,1,4.368700027,75.79633635
9/26/1967,10517.22061,1,4.474600315,75.80946081
9/27/1967,10472.94284,1,4.715600014,75.61985228
9/28/1967,10385.15417,1,4.942800045,74.94471565
9/29/1967,10171.43847,1,5.456100464,74.77962744
9/30/1967,9395.131646,1,5.953400135,74.79449996
10/1/1967,8604.793114,1,6.222899914,75.31433513
10/2/1967,8380.718923,1,6.085400105,77.15691581
10/3/1967,8287.312428,1,5.859100342,77.47499575
10/4/1967,8239.677258,1,6.350299835,77.980196
10/5/1967,8212.129586,1,7.052599907,78.42316658
10/6/1967,8194.74898,1,7.229300022,78.6515073
10/7/1967,8183.043947,1,7.035600185,79.37506065
10/8/1967,8174.737439,1,6.582399845,79.77436703
10/9/1967,8168.571332,1,6.038300037,79.4365601
10/10/1967,8163.800389,1,5.54460001,79.12004401
10/11/1967,8159.955708,1,5.069200039,78.42236883
10/12/1967,8156.724902,1,5.207400322,78.17498899
10/13/1967,8153.887017,1,5.103899956,78.01219845
10/14/1967,8151.274688,1,4.97660017,78.11035887
10/15/1967,8148.75034,1,4.987299919,78.54860344
10/16/1967,8146.18954,1,4.686299801,78.25713016
10/17/1967,8143.467478,1,4.975399971,78.97703296
10/18/1967,8140.44573,1,5.333200455,79.18070235
10/19/1967,8136.956609,1,5.538700104,79.30547229
10/20/1967,8132.781688,1,5.648600101,79.89827724
10/21/1967,8127.61907,1,5.625800133,79.56726001
10/22/1967,8121.029665,1,5.415699959,79.59181025
10/23/1967,8112.343429,1,5.119800091,79.5250983
10/24/1967,8100.485667,1,4.895999908,79.6509049
10/25/1967,8083.633225,1,4.754700184,78.96875542
10/26/1967,8058.478271,1,4.722499847,78.57746277
10/27/1967,8018.488318,1,4.704600334,77.94711103
10/28/1967,7949.227249,1,4.924699783,77.72695097
10/29/1967,7813.312002,1,5.114599705,77.80086296
10/30/1967,7487.165425,1,5.440299988,78.49493632
10/31/1967,6336.7086,1,6.16479969,79.34328329
11/1/1967,5206.653182,1,7.250100136,80.83367806
11/2/1967,4895.508635,1,8.014100075,82.3932742
11/3/1967,4767.634824,1,8.312299728,83.27780138
11/4/1967,4703.056279,1,8.201299667,84.46861144
11/5/1967,4666.053172,1,7.639400005,84.96347655
11/6/1967,4642.968855,1,6.815899849,84.56991986
11/7/1967,4627.668969,1,5.925000191,84.50817181
11/8/1967,4617.067537,1,5.109700203,84.08389694
11/9/1967,4609.476056,1,4.772200108,83.75736114
11/10/1967,4603.909234,1,4.722300053,83.6773169
11/11/1967,4599.762684,1,4.843299866,83.76757374
11/12/1967,4596.651291,1,4.606200218,84.13066751
11/13/1967,4594.323057,1,4.892199993,84.62533825
11/14/1967,4592.611007,1,5.388400078,85.27879808
11/15/1967,4591.405534,1,5.861999989,85.82873993
11/16/1967,4590.638462,1,6.238799572,86.46680474
11/17/1967,4590.274466,1,6.367500305,86.98770942
11/18/1967,4590.307764,1,6.50880003,87.36554149
11/19/1967,4590.763525,1,6.373899937,87.63847698
11/20/1967,4591.704788,1,6.160099983,87.77041539
11/21/1967,4593.247502,1,5.894599915,87.35132494
11/22/1967,4595.589637,1,5.507900238,86.91117212
11/23/1967,4599.067469,1,5.062299728,86.6743438
11/24/1967,4604.269095,1,4.621700287,85.76561831
11/25/1967,4612.280017,1,4.610300064,85.6504553
11/26/1967,4625.268037,1,4.692200184,85.54335818
11/27/1967,4648.069101,1,5.038899899,85.65769544
11/28/1967,4693.342344,1,6.241899967,86.03284791
11/29/1967,4803.619435,1,7.409800053,87.57891361
11/30/1967,5204.254917,1,8.249799728,88.87183654
12/1/1967,5612.185038,1,8.823399544,88.68449951
12/2/1967,5727.976624,1,8.864600182,89.04462317
12/3/1967,5776.449295,1,8.429200172,90.57379472
12/4/1967,5801.43357,1,7.656899929,90.34215527
12/5/1967,5816.204262,1,6.712900162,89.32940629
12/6/1967,5825.904694,1,5.654500008,88.31269949
12/7/1967,5832.881083,1,4.834000111,88.08450577
12/8/1967,5838.342664,1,4.480199814,86.25794317
12/9/1967,5842.980202,1,4.099299908,85.65643314
12/10/1967,5847.229166,1,4.081200123,85.507546
12/11/1967,5851.394478,1,4.621500015,86.01144713
12/12/1967,5855.715962,1,5.311999798,86.24830638
12/13/1967,5860.406861,1,5.827600002,86.15381923
12/14/1967,5865.680205,1,6.353000164,86.74403231
12/15/1967,5871.770738,1,6.663500309,88.4020185
12/16/1967,5878.957346,1,6.93239975,88.61650362
12/17/1967,5887.590292,1,7.046899796,88.49804129
12/18/1967,5898.128371,1,6.949899673,89.10812813
12/19/1967,5911.193525,1,6.850600243,88.83637764
12/20/1967,5927.655409,1,6.441699982,87.29620843
12/21/1967,5948.768103,1,5.756299973,85.87378095
12/22/1967,5976.400721,1,4.946499825,84.41593103
12/23/1967,6013.444665,1,4.691800117,84.51073159
12/24/1967,6064.571919,1,4.391700268,84.99234978
12/25/1967,6137.738975,1,4.624700069,85.54354293
12/26/1967,6247.409964,1,5.851500034,85.91485975
12/27/1967,6422.176274,1,6.91260004,86.7742795
12/28/1967,6725.248579,1,7.867800236,87.0360889
12/29/1967,7320.342439,1,8.528699875,88.45672169
12/30/1967,8748.685595,1,8.784000397,88.81580685
12/31/1967,13787.38657,1,8.614100456,88.43410646
1/1/1968,18826.21604,0,8.070500374,87.6211358
1/2/1968,20254.96745,0,7.421599865,86.03720987
1/3/1968,20850.78781,0,6.45389986,83.69880016
1/4/1968,21154.95022,0,5.239799976,81.59129287
1/5/1968,21331.22399,0,4.513199806,80.3229996
1/6/1968,21442.88384,0,3.965800047,78.34881077
1/7/1968,21518.59797,0,3.408200026,76.2368739
1/8/1968,21572.9233,0,4.002300262,75.09906399
1/9/1968,21613.92922,0,4.595300198,75.29855543
1/10/1968,21646.42616,0,5.196499825,77.21476586
1/11/1968,21673.47686,0,5.804600239,73.39316951
1/12/1968,21697.16443,0,6.280200005,73.92558622
1/13/1968,21719.01304,0,6.743599892,73.7642238
1/14/1968,21740.23717,0,7.155400276,73.44789357
1/15/1968,21761.90453,0,7.243799686,72.98562322
1/16/1968,21785.05836,0,7.363100052,71.09119785
1/17/1968,21810.82711,0,7.07490015,69.75444894
1/18/1968,21840.54424,0,6.431099892,69.04797654
1/19/1968,21875.90211,0,5.512900352,67.58176708
1/20/1968,21919.17442,0,4.863800049,67.48943297
1/21/1968,21973.56443,0,4.418800354,66.99478393
1/22/1968,22043.7836,0,4.575900078,66.77582027
1/23/1968,22137.06713,0,5.441400051,66.333693
1/24/1968,22265.05978,0,6.280200005,67.1296488
1/25/1968,22447.55189,0,7.027999878,68.40394532
1/26/1968,22720.48303,0,7.629600048,68.4948756
1/27/1968,23154.85979,0,8.012700081,68.44023339
1/28/1968,23907.63045,0,8.091199875,67.52651858
1/29/1968,25385.25349,0,7.79279995,68.68708865
1/30/1968,28931.3972,0,7.40749979,66.69186939
1/31/1968,41440.53014,0,6.64620018,64.16697945
2/1/1968,53498.75648,1,5.631200314,62.27429573
2/2/1968,56718.76008,1,4.601399899,59.31322513
2/3/1968,58023.58302,1,3.999799967,56.10517194
2/4/1968,58676.88294,1,3.384500027,55.25444353
2/5/1968,59048.78735,1,3.660000324,54.53978425
2/6/1968,59279.39132,1,3.949699879,54.28458879
2/7/1968,59431.17732,1,4.340199947,54.31652664
2/8/1968,59535.39606,1,4.839900017,54.7719561
2/9/1968,59609.04899,1,5.394899845,54.72933845
2/10/1968,59661.9869,1,5.99090004,54.78225464
2/11/1968,59700.18761,1,6.59100008,54.68487214
2/12/1968,59727.38934,1,6.925600052,54.41098415
2/13/1968,59745.95239,1,7.210300446,54.3853244
2/14/1968,59757.32981,1,7.088200092,53.81531229
2/15/1968,59762.32408,1,6.617899895,53.64877469
2/16/1968,59761.21379,1,5.739099979,53.58285336
2/17/1968,59753.78751,1,5.000400066,53.32282615
2/18/1968,59739.29289,1,4.792999744,53.33053697
2/19/1968,59716.28251,1,5.224200249,53.53867948
2/20/1968,59682.30261,1,5.517399788,53.57076877
2/21/1968,59633.30384,1,5.849200249,53.78983372
2/22/1968,59562.51039,1,6.188499928,53.98243616
2/23/1968,59458.13979,1,6.545800209,54.09779521
2/24/1968,59298.45604,1,6.866000175,54.25583509
2/25/1968,59039.9275,1,7.033199787,53.97751773
2/26/1968,58584.8786,1,6.931600094,53.88299169
2/27/1968,57675.17844,1,6.653399944,53.75049364
2/28/1968,55429.45092,1,6.096899986,53.80866277
2/29/1968,47018.88006,1,5.383300304,53.43454591
3/1/1968,38293.68518,1,4.537399769,53.93429418
3/2/1968,35820.10618,1,4.084799767,54.28304876
3/3/1968,34789.22075,1,4.196499825,55.25955771
3/4/1968,34263.80184,1,4.195999622,55.51034679
3/5/1968,33960.32587,1,4.122299671,55.92165475
3/6/1968,33769.29992,1,4.08920002,56.81295225
3/7/1968,33641.17136,1,4.18900013,58.3423978
3/8/1968,33550.84167,1,4.465499878,58.23614844
3/9/1968,33484.4698,1,4.937900066,57.7159546
3/10/1968,33433.88785,1,5.500900269,58.13908292
3/11/1968,33393.99276,1,5.996900082,59.05435067
3/12/1968,33361.42771,1,6.393600464,60.38065354
3/13/1968,33333.86937,1,6.360899925,59.23362751
3/14/1968,33309.61811,1,6.122600079,58.83079494
3/15/1968,33287.34654,1,5.570199966,59.15366208
3/16/1968,33265.93188,1,5.567299843,59.50632612
3/17/1968,33244.3304,1,6.123000145,58.97123497
3/18/1968,33221.46674,1,6.350199699,58.91339314
3/19/1968,33196.11556,1,6.40530014,59.44093077
3/20/1968,33166.7503,1,6.197999954,59.82312032
3/21/1968,33131.32194,1,5.939400196,59.61999223
3/22/1968,33086.9031,1,5.796199799,59.93294595
3/23/1968,33029.07242,1,5.743999958,59.41390773
3/24/1968,32950.77859,1,5.774999619,59.44983512
3/25/1968,32840.09557,1,5.743999958,59.34302558
3/26/1968,32675.41835,1,5.526400089,58.7855474
3/27/1968,32414.11161,1,4.990600109,58.49956748
3/28/1968,31961.98694,1,4.735199928,58.57321019
3/29/1968,31075.17166,1,4.743600368,59.03934019
3/30/1968,28947.53517,1,5.017699718,59.28201668
3/31/1968,21442.84889,1,5.015200138,59.6203312
4/1/1968,14071.25021,1,5.143899918,60.74753156
4/2/1968,12041.49157,1,5.030799866,60.6353147
4/3/1968,11207.16151,1,4.7572999,62.04208
4/4/1968,10785.62521,1,4.477400303,63.76996886
4/5/1968,10543.86111,1,4.328199863,65.53036823
4/6/1968,10392.76709,1,4.355000019,65.3475289
4/7/1968,10292.30676,1,4.628799915,66.09522997
4/8/1968,10222.32442,1,4.957300186,67.15364345
4/9/1968,10171.77458,1,5.150100231,67.49728957
